GEOID,population,worker_denominator,age5_under,age5_17,age18_24,age25_34,age35_44,age45_54,age55_59,age60_61,age62_64,age65_74,age75_plus,household_size,agriculture,construction,manufacturing,wholesale_trade,retail_trade,transportation,information,finance_realestate,professional,education_healthcare,lths_education,hs_education,college_education,poverty,medianincome,median_age,insurance,black_aa,ai,pi,hispanic,asian,white_race,age18_under,age18_34,age55_64,geoid,POPPCT_URBAN,Rural.Urban.Continuum.Code,COUNTYFIPS.x,hospitals,hospital_beds,COUNTYFIPS.y,universities,student_enrollment,fips,cases_march,cases_april,cases_may,cases_june,total_march,total_april,total_may,total_june,enrollment_march,enrollment_april,enrollment_may,enrollment_june,launched_march,launched_april,launched_may,launched_june,cases,total,state,date,days,urban,rural,countyfips
01001,55200,24124,5.911231884057971,18.307971014492754,8.451086956521738,12.797101449275361,13.358695652173914,14.226449275362318,7.483695652173913,2.4293478260869565,2.4510869565217392,8.534420289855072,6.048913043478261,2.59,0.8829381528768032,6.002321339744652,12.945614325982424,2.719283700878793,8.928867517824573,6.984745481677996,1.6290830708008623,6.25932681147405,8.945448516000663,20.079588791245236,7.615942028985508,21.954710144927535,18.643115942028984,15.257246376811596,58786,37.8,0.9832789855072464,19.858695652173914,0.8405797101449276,0.20833333333333334,2.7681159420289854,1.621376811594203,78.56340579710145,24.219202898550726,21.2481884057971,12.36413043478261,1001,58,2,01001,1,85,NA,0,0,01001,7,36,185,318,0,0,0,0,0,0,0,0,0,0,0,0,546,0,01,2020-03-24,106,TRUE,FALSE,01001
01003,208107,93379,5.578380352414864,16.37042482953481,7.4197408064120864,11.208657085057206,12.194207787340167,13.613189368930406,6.938738245229617,2.7413782333126706,4.394854570004854,11.79729658300778,7.743132138755544,2.61,1.327921695456152,8.269525267993874,9.119823514923056,3.091701560307992,13.708649696398547,4.92509022371197,1.369686974587434,7.398879833795608,10.644791655511412,20.088028357553625,6.876270380140985,19.499103826397,22.140052953528713,10.404743713570424,55962,42.8,0.9872421398607447,9.759883137040081,1.5304626946714912,0.037961241092322705,4.494322632107521,1.3569942385407505,87.78609080905497,21.948805181949673,18.62839789146929,14.074971048547141,1003,57.72,3,01003,4,398,1003,2,21060,01003,19,155,135,440,0,0,0,0,0,0,0,0,0,0,0,0,749,0,01,2020-03-14,116,TRUE,FALSE,01003
01005,25782,8720,5.39135831200062,15.69311923047087,8.428360871926149,14.254130788922502,12.039407338453184,13.389186253975641,6.426964548910092,2.4319292529671865,3.971763245675277,10.937863625785432,7.03591653091304,2.49,4.518348623853211,6.25,23.887614678899084,2.7866972477064222,10.619266055045872,6.9151376146788985,0.2408256880733945,3.967889908256881,4.770642201834862,18.646788990825687,19.009386393607944,25.157086339306495,8.610658599022573,25.587619269257623,34186,39.9,0.8875184237064618,48.4524086572027,1.1674811884260337,0.003878675044604763,4.2898145993328685,0.6011946319137383,48.33216973081995,21.08447754247149,22.68249166084865,12.830657047552556,1005,32.21,6,01005,1,74,NA,0,0,01005,0,39,128,189,0,0,0,0,0,0,0,0,0,0,0,0,356,0,01,2020-04-03,96,FALSE,FALSE,01005
01007,22527,8099,5.659874816886403,15.02197363164203,9.26887734718338,13.650286323078973,12.851245172459716,15.266125094331247,6.6320415501398315,2.459271096905935,2.938695787277489,9.41980734230035,6.831801837794646,2.99,5.988393628843068,9.013458451660698,18.70601308803556,1.7162612668230646,9.149277688603531,4.889492529941968,1.3088035559945672,4.580812445980985,4.691937276206939,22.805284603037414,11.763661384116837,33.1646468682026,8.048120033737293,12.709193412349626,45340,39.9,0.9085985706041639,22.714964265104097,0.3995205753096284,0,2.428197274381853,0.2263949926754561,77.4492830825232,20.681848448528434,22.919163670262353,12.030008434323255,1007,31.65,1,01007,1,35,NA,0,0,01007,3,39,36,126,0,0,0,0,0,0,0,0,0,0,0,0,204,0,01,2020-03-30,100,TRUE,FALSE,01007
01009,57645,21346,6.045624078410964,17.318067482001908,7.8931390406800235,11.772053083528492,12.408708474282244,13.786104605776735,6.756873969988724,2.508456934686443,3.759215890363431,10.63752276867031,7.11423367161072,2.77,2.281457884381149,9.463131265810924,16.410568724819637,3.59786376838752,11.758643305537337,6.8631125269371305,1.2508198257284737,5.837159186732877,7.678253536962429,19.694556357162934,13.636915604128719,23.400121432908318,8.691126723913609,14.25969294821754,48695,40.8,0.9917425622343655,1.9498655564229335,1.238615664845173,0.09194205915517391,9.126550438025847,0.5065487032700148,97.11336629369416,23.36369156041287,19.665192124208517,13.0245467950386,1009,10.05,1,01009,1,40,NA,0,0,01009,5,32,30,159,2,2,2,2,14.380293619424055,14.380293619424055,14.380293619424055,14.380293619424055,2,0,0,0,226,8,01,2020-03-25,105,TRUE,FALSE,01009
01011,10352,3940,5.757341576506955,15.011591962905719,10.606646058732611,10.819165378670787,15.446290571870168,12.77047913446677,5.728361669242658,4.289026275115919,3.960587326120556,9.766228748068006,5.844281298299846,2.75,5.939086294416244,4.9238578680203045,33.756345177664976,0.9390862944162437,6.472081218274112,5.203045685279188,0.43147208121827413,2.309644670050761,4.949238578680204,16.218274111675125,17.001545595054097,27.212132921174653,9.128670788253478,30.042503863987633,32152,39.6,0.96387171561051,76.24613601236476,1.178516228748068,0,0.4926584234930448,0.5409582689335394,21.986089644513136,20.768933539412675,21.425811437403397,13.977975270479135,1011,48.63,6,01011,1,61,NA,0,0,01011,3,10,199,160,0,0,0,0,0,0,0,0,0,0,0,0,372,0,01,2020-03-26,104,FALSE,FALSE,01011
01013,20025,7885,6.0174781523096135,16.78401997503121,7.845193508114856,12.104868913857677,11.990012484394507,12.119850187265918,7.290886392009988,2.8614232209737827,3.9800249687890137,10.392009987515607,8.614232209737828,2.94,2.954977805960685,5.618262523779328,24.032974001268233,1.3950538998097652,11.236525047558656,4.590995561192137,1.306277742549144,3.0310716550412176,4.578313253012048,20.41851616994293,10.6916354556804,30.41697877652934,11.161048689138577,23.17103620474407,39109,40.7,0.9854681647940075,46.02247191011236,0.6392009987515606,0,0.33458177278401996,1.428214731585518,53.47815230961298,22.801498127340825,19.950062421972532,14.132334581772785,1013,28.77,6,01013,2,94,NA,0,0,01013,1,52,359,243,0,0,0,0,0,0,0,0,0,0,0,0,655,0,01,2020-03-25,105,FALSE,FALSE,01013
01015,115098,48157,5.701228518306139,16.189681836348154,9.354636918104573,13.047142435142225,12.028879737267372,12.99588177031747,6.821143721002971,3.1755547446523833,3.842812212201776,9.981928443587204,6.861109663069732,2.49,1.233465539796914,6.036505596278838,17.638141910833316,2.4233237120252507,12.644060053574766,4.611998255705297,1.5262578649002223,4.35243059160662,7.201445272753701,21.741387544905205,10.96456932353299,22.287963300839284,12.353820222766686,18.088064084519278,45197,39.7,0.9866461624007368,21.79707727328016,1.2007159116578914,0.1251107751655111,3.6516707501433565,1.3736120523380075,76.48264956819406,21.89091035465429,22.4017793532468,13.839510677857131,1015,66.3,3,01015,4,590,1015,1,8567,01015,9,84,76,169,0,0,0,0,0,0,0,0,0,0,0,0,338,0,01,2020-03-18,112,TRUE,FALSE,01015
01017,33826,14786,5.764796310530361,14.947082126175133,9.625731685685569,10.91172470880388,11.745402944480578,13.740909359664164,7.798734701117484,2.6045054100396143,3.9141488795601016,11.160054396026725,7.786909477916396,2.46,1.5352360340862978,4.5110239415663465,28.777221696199106,2.373867171648857,10.41525767618017,3.584471797646422,1.8869200595157583,3.6318138779926956,10.110915731096984,18.821858514811307,12.95748832259209,26.78413055046414,9.217761485248035,16.351327381304323,39872,43,0.9883817182049311,40.07272512268669,0.5173535150475965,0,2.2704428546088806,1.2948619405191273,58.62354401939337,20.711878436705494,20.537456394489446,14.3173889907172,1017,50.85,6,01017,1,115,NA,0,0,01017,36,257,98,463,0,0,0,0,0,0,0,0,0,0,0,0,854,0,01,2020-03-19,111,FALSE,FALSE,01017
01019,25853,9805,4.6570997563145475,15.789270104049821,7.326035663172553,9.782230302092602,11.283023246818551,14.087339960546164,7.917843190345414,3.210459134336441,4.204541059064712,13.251846981008006,8.49031060225119,2.41,3.335033146353901,7.261601223865374,26.272310045894955,0.8975012748597654,11.01478837327894,7.383987761346251,1.0300866904640489,1.8357980622131564,4.711881693013768,23.25344212136665,14.280741113217035,27.683440993308324,9.310331489575677,14.802924225428384,41014,45.9,0.9897110586779098,5.167678799365644,1.4582446911383593,0.12377673770935674,1.5394731752601245,0.22821336015162652,93.47851313193827,20.44636986036437,17.108265965265154,15.332843383746567,1019,14.26,6,01019,1,60,NA,0,0,01019,2,13,24,46,0,0,0,0,0,0,0,0,0,0,0,0,85,0,01,2020-03-25,105,FALSE,FALSE,01019
01021,43930,17500,6.2986569542453905,17.937628044616435,7.944457090826315,13.268836785795585,12.765763715001139,12.875028454359208,6.913271113134532,3.1208741179148647,3.107216025495106,9.414978374687003,6.353289323924425,2.6,2.702857142857143,15.440000000000001,13.902857142857142,4.2,11.771428571428572,6.468571428571429,0.7085714285714285,5.662857142857143,6.902857142857142,15.8,12.069201001593443,29.877077168222172,9.603915319826998,18.28818575005691,45182,38.6,0.9926929205554291,10.819485545185522,1.1723195993626223,0.038697928522649666,7.776007284315957,0.5372183018438424,85.53835647621216,24.236284998861827,21.2132938766219,13.141361256544503,1021,13.26,1,01021,1,26,NA,0,0,01021,11,42,59,144,0,0,0,0,0,0,0,0,0,0,0,0,256,0,01,2020-03-25,105,TRUE,FALSE,01021
01023,13075,4264,5.131931166347992,15.135755258126196,7.564053537284895,10.1414913957935,11.059273422562141,13.812619502868067,8.21414913957935,2.3250478011472278,4.558317399617591,12.596558317399618,9.460803059273424,2.41,11.937148217636022,7.082551594746716,17.073170731707318,1.0787992495309568,14.634146341463413,4.620075046904315,1.3133208255159476,2.204502814258912,4.596622889305816,23.921200750469044,13.41491395793499,27.579349904397706,9.369024856596559,21.904397705544934,34884,46.1,0.990057361376673,42.875717017208416,0.2447418738049713,0,0.5583173996175909,0.12237093690248566,56.96367112810707,20.26768642447419,17.705544933078393,15.09751434034417,1023,0,9,01023,1,25,NA,0,0,01023,3,40,113,76,0,0,0,0,0,0,0,0,0,0,0,0,232,0,01,2020-03-26,104,FALSE,TRUE,01023
01025,24387,7647,5.593143888137122,16.50469512445155,8.725960552753516,10.632714150982082,11.977693033173411,13.601509000697092,7.9550580227170204,2.320908680854554,3.719194652888834,10.558904334276459,8.410218559068356,2.57,4.524650189616843,7.676212893945338,24.022492480711392,1.4646266509742383,12.383941414933961,6.473126716359356,0.8761605858506603,4.132339479534458,3.870799006146201,18.399372302863867,13.019231557797188,30.22922048632468,8.684955099028171,24.96412022799032,36127,42.3,0.9881494238733751,46.196744166974206,0.2255299954894001,0,0.19682617788165827,0.5043670808217493,53.57772583753639,22.097839012588672,19.3586747037356,13.99516135646041,1025,24.02,7,01025,2,85,NA,0,0,01025,0,32,112,145,0,0,0,0,0,0,0,0,0,0,0,0,289,0,01,2020-04-01,98,FALSE,TRUE,01025
