"","GEOID","population","worker_denominator","age5_under","age5_17","age18_24","age25_34","age35_44","age45_54","age55_59","age60_61","age62_64","age65_74","age75_plus","household_size","agriculture","construction","manufacturing","wholesale_trade","retail_trade","transportation","information","finance_realestate","professional","education_healthcare","lths_education","hs_education","college_education","poverty","medianincome","median_age","insurance","black_aa","ai","pi","hispanic","asian","white_race","age18_under","age18_34","age55_64","geoid","POPPCT_URBAN","COUNTYFIPS.x","hospitals","hospital_beds","COUNTYFIPS.y","universities","enrollment","fips","cases_march","cases_april","cases_may","cases_june","total_march","total_april","total_may","total_june","enrollment_march","enrollment_april","enrollment_may","enrollment_june","launched_march","launched_april","launched_may","launched_june","cases","total","state"
"1827","35059",4175,1588,5.60479041916168,13.3173652694611,7.44910179640719,14.8023952095808,13.0299401197605,12.1437125748503,8.79041916167665,2.9940119760479,2.46706586826347,10.1556886227545,9.24550898203593,2.56,17.1284634760705,4.84886649874055,5.73047858942065,0.314861460957179,8.24937027707809,2.89672544080605,1.25944584382872,4.03022670025189,6.23425692695214,21.1586901763224,14.7544910179641,31.0179640718563,9.31736526946108,11.8802395209581,37936,40.6,0.846706586826347,2.39520958083832,3.5688622754491,0,41.8203592814371,0.0958083832335329,88.1916167664671,18.9221556886228,22.251497005988,14.251497005988,35059,0,"35059",1,25,NA,0,NA,"35059",0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,"35"
"1828","35061",75956,29040,5.69803570488177,18.2421401864237,8.85644320396019,12.0385486334193,11.6685976091421,13.148401706251,6.87634946548002,2.72394544209806,4.16425298857233,10.0518721365001,6.53141292327137,2.71,2.42424242424242,10.8780991735537,4.40771349862259,1.69765840220386,12.4001377410468,6.09504132231405,1.22933884297521,5.75757575757576,9.11157024793388,23.2300275482094,11.4342514087103,22.0101111169625,11.4671652009058,18.9873084417294,45084,39.1,0.979580283321923,1.58907788719785,5.53873295065564,0.168518616040866,60.3546790246985,1.34551582495129,83.4562114908631,23.9401758913055,20.8949918373795,13.7645478961504,35061,83.27,NA,0,0,NA,0,NA,"35061",5,40,35,74,339,739,1016,1075,1.38009049773756,1.38009049773756,1.38009049773756,1.38009049773756,1,0,0,0,154,3169,"35"
"1829","36001",307426,159756,5.06886210014768,13.6009966626115,14.8071405801721,13.0343562353217,11.3119905278018,12.8993643998881,6.78602330316889,2.73334070638137,3.68381334044616,9.05453670151516,7.01957544254552,2.3,0.259145196424547,4.15946818898821,5.3068429354766,1.96361951976765,10.2581436690954,3.46215478604872,2.25656626355192,7.41568391797491,11.3629535040937,27.5551465985628,4.88898141341331,16.0396323017572,27.4612427055617,11.3585057867584,64535,37.9,0.987505936387944,15.0276814583022,1.00837274661219,0.15938795027096,5.83067144613663,7.32631592643433,78.8160402828648,18.6698587627592,27.8414968154938,13.2031773499964,36001,90.3,"36001",7,1558,"36001",7,61579,"36001",226,939,921,1176,339,739,1016,1075,0,0,26.6763848396501,28.3362487852284,0,0,1,1,3262,3169,"36"
"1830","36003",47025,20029,5.15683147262095,15.2280701754386,15.4896331738437,10.1244019138756,9.88410419989367,12.0425305688464,7.4896331738437,2.9792663476874,3.64912280701754,10.341307814992,7.61509835194046,2.34,3.48993958759798,7.19956063707624,15.8620000998552,1.37800189724899,9.08682410504768,4.09905636826601,1.1383493933796,2.30166258924559,3.9592590743422,33.6811623146438,6.42849548112706,23.5023923444976,12.9760765550239,15.1961722488038,47033,38.8,0.989941520467836,1.89048378522063,0.572036150983519,0.197767145135566,1.58213716108453,1.62254120148857,96.4848484848485,20.3849016480595,25.6140350877193,14.1180223285486,36003,21.26,"36003",2,76,"36003",3,7083,"36003",7,28,17,42,0,0,0,0,0,0,0,0,0,0,0,0,94,0,"36"
"1831","36005",1437872,595657,7.37777771595803,17.7343324023279,10.6167308355681,15.788053456775,12.6514042974618,12.8985055693414,5.77492294168048,2.16326627126754,2.86110307454349,6.78064528692401,5.35325814815227,2.79,0.0884737357237471,5.03158697035374,3.28259384175792,1.66807407618814,11.2356607913615,7.54746439645635,1.6815046243056,6.32427722665897,9.01810941531788,32.4790945124459,18.0096698454383,17.7642377068334,12.7364605472532,28.3424393826432,38085,33.9,0.985351964569864,36.4254954543937,1.36681151034306,0.251760935604838,55.890649515395,4.33007945074388,23.4890866502721,25.1121101182859,26.4047842923431,10.7992922874915,36005,100,"36005",15,0,"36005",7,44539,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"36"
"1832","36007",194402,87190,5.24634520220985,14.2807172765712,14.1413154185657,11.1696381724468,10.2030843304081,12.5343360665014,7.35846339029434,2.8924599541157,3.85026903015401,9.59403709838376,8.72933406034917,2.34,0.660626218603051,5.11182475054479,10.5000573460259,2.67117788737241,12.2972817983714,4.22869595137057,1.77084528042207,4.18167221011584,8.57781855717399,31.2352333983255,6.33378257425335,20.6165574428247,18.7621526527505,16.125862902645,50859,39.8,0.985535128239421,7.4150471702966,0.724272384028971,0.0730445160029218,4.10180965216407,4.96188310819848,88.6647256715466,19.5270624787811,25.3109535910124,14.101192374564,36007,73.94,"36007",4,853,"36007",2,17639,"36007",38,246,320,383,0,0,0,0,0,0,0,0,0,0,0,0,987,0,"36"
"1833","36009",77686,33610,5.71531550086245,16.7340318718946,9.28867492212239,10.8282058543367,10.7870143912674,13.4400020595732,7.78132482043097,2.94261514301161,4.32510362227428,10.3480678629354,7.8096439512911,2.39,2.34156501041357,7.67033620946147,13.510859863136,1.67807200238024,11.9131210949122,4.70098185063969,0.862838440940196,3.56441535257364,6.0160666468313,26.7539422790836,7.86499497979044,26.8632700872744,13.0473959271941,15.9758515047756,47240,42,0.989676389568262,2.40326442344824,3.99814638416188,0.0231701979764694,2.06600931956852,1.1005844038823,93.8354401050382,22.449347372757,20.1168807764591,15.0490435857169,36009,38.25,"36009",1,186,"36009",1,2084,"36009",6,41,47,76,0,0,0,0,0,0,0,0,0,0,0,0,170,0,"36"
"1834","36011",77868,36489,5.05342374274413,15.0151538501053,8.62356808958751,12.3876303487954,11.5721477371963,14.2125134843581,8.12272050136128,2.91133713463811,4.30343658498998,10.2108696768891,7.58719884933477,2.35,3.74633451177067,6.35808051741621,13.9274849954781,2.40894516155554,11.1403436652142,4.88640412179013,1.06881525939324,3.30510564827756,6.0977280824358,27.4137411274631,8.74813787435147,23.5090152565881,15.9153952843273,10.9968151230287,56579,42.7,0.954178866800226,5.4874916525402,1.03508501566754,0,2.86638927415626,0.89638876046643,94.0232187805003,20.0685775928494,21.0111984383829,15.3374942209894,36011,44.22,"36011",1,99,"36011",1,488,"36011",3,45,46,67,0,0,0,0,0,0,0,0,0,0,0,0,161,0,"36"
"1835","36013",129656,56021,5.43129511939286,15.1986795828963,10.0650953291787,11.633090639847,10.5000925526007,13.1424693033874,7.99423088788795,3.00950206700808,3.99981489479854,10.4939223792189,8.53180724378355,2.35,2.88106245872084,5.56934006890273,17.8468788490031,1.76005426536477,11.0815587012013,4.33230395744453,1.26024169507863,2.56332446761036,5.37834026525767,27.5842987451134,7.70114765224903,24.8519158388351,15.0567655951132,17.925124946011,45332,42.5,0.980579379280558,3.63963102363176,1.06435490837293,0.0786697106188684,7.39263898315543,0.884648608625902,94.3712593323872,20.6299747022891,21.6981859690257,15.0035478496946,36013,56.14,"36013",5,399,"36013",1,4630,"36013",6,27,57,66,0,0,0,0,0,0,0,0,0,0,0,0,156,0,"36"
"1836","36015",85740,37261,5.91905761604852,15.8444133426639,8.34966176813623,12.2626545369722,11.8486120830418,13.4954513645906,7.43993468626079,2.81782132027059,4.15558665733613,9.87637042220667,7.99043620247259,2.36,1.21843214084431,4.76101017149298,15.2035640482005,2.12823058962454,12.0071925069107,3.87804943506615,1.6612543946754,4.58119749872521,6.54571804299402,28.8693271785513,6.75180779099603,25.1702822486587,16.6748308840681,13.9911359925356,53299,41.3,0.960788430137625,8.45346396081176,0.85840914392349,0.0489853044086774,3.02659202239328,1.97807324469326,91.1429904362025,21.7634709587124,20.6123163051085,14.4133426638675,36015,75.82,"36015",3,471,"36015",1,1012,"36015",20,102,35,105,0,0,0,0,0,0,0,0,0,0,0,0,262,0,"36"
"1837","36017",48348,21902,5.36940514602466,15.6056093323405,7.75419872590386,10.8277488210474,10.8629105650699,14.2074129229751,8.40158848349466,2.88119467196161,4.35798792090676,11.508231984777,8.22371142549847,2.31,4.34663501050132,7.0358871335951,17.0669345265273,1.92219888594649,10.4374029768971,3.75764770340608,2.71208108848507,6.56561044653456,4.97214866222263,27.0888503333029,8.43054521386614,27.7963928187309,13.0615537354182,14.0564242574667,50595,44.7,0.987424505667246,1.55952676429221,1.00107553569951,0.159262017043104,2.14693472325639,0.897658641515678,97.6710515429801,20.9750144783652,18.5819475469513,15.640771076363,36017,16.59,"36017",1,58,NA,0,NA,"36017",19,79,54,92,0,0,0,0,0,0,0,0,0,0,0,0,244,0,"36"
"1838","36019",80794,36060,4.88278832586578,13.1074089660123,13.9923756714608,12.5578632076639,11.6097730029458,13.7138896452707,7.36812139515311,3.14132237542392,3.71809787855534,9.15538282545734,6.75297670619105,2.33,1.93566278424847,4.63117027176927,12.0133111480865,1.67498613422074,13.5995562950638,5.20798668885191,1.59179145867998,2.87298946200776,5.16916250693289,27.6400443704936,8.24071094388197,25.3793598534545,15.5803648785801,13.8401366438102,55178,39.3,0.944166646038072,4.7478773176226,0.787187167363913,0.091590959724732,2.85912320221799,1.71547392133079,92.0229224942446,17.9901972918781,26.5502388791247,14.2275416491324,36019,35.84,"36019",1,300,"36019",1,5719,"36019",21,38,57,44,0,0,0,0,0,0,0,0,0,0,0,0,160,0,"36"
"1839","36021",60919,29545,4.22199970452568,13.7773108553982,7.13734631231635,10.6945288005384,10.6567737487483,14.7441684860224,8.16986490257555,3.53748420033159,4.77355176545905,12.9187938081715,9.36817741591293,2.31,3.74344220680318,8.16381790489084,6.48502284650533,2.40988322897275,9.93061431714334,3.64528685056693,2.23049585378237,4.863767134879,9.47706887798274,28.4278219664918,7.20957336791477,22.8467309049722,23.4081321098508,11.5546873717559,63032,47.8,0.972980515110228,6.03095914246787,0.87164923915363,0.0755101035801638,4.64058832219833,2.35230387892119,91.8481918613241,17.9993105599238,17.8318751128548,16.4809008683662,36021,26.7,"36021",1,192,NA,0,NA,"36021",36,134,253,210,0,0,0,0,0,0,0,0,0,0,0,0,633,0,"36"
"1840","36023",48123,23525,5.25112731957692,14.3569602892588,17.715021922989,11.3583941150801,10.1386031627288,12.7174116326912,7.2605614778796,2.26710720445525,3.25208320345781,9.141159113106,6.54157055877647,2.52,2.01062699256111,6.14240170031881,10.9968119022317,1.45802337938363,9.89585547290117,3.08607863974495,1.2624867162593,4.1615302869288,5.75132837407014,33.5472901168969,5.81842362279991,20.4683831016354,16.8443363880057,14.3050100783409,54489,36.4,0.990212580263076,2.51231219998753,0.712756893792989,0.0768863121584274,2.65569478212082,1.49201005756083,96.9100014546059,19.6080876088357,29.0734160380691,12.7797518857927,36023,55.73,"36023",1,162,"36023",1,6913,"36023",8,20,21,25,0,0,0,0,0,0,0,0,0,0,0,0,74,0,"36"
"1841","36025",45502,20204,3.94488154366841,13.3158982022768,10.4610786339062,9.76440596017757,9.40617994813415,13.4675398883566,8.15348775877983,3.28996527625159,4.91187200562613,13.5027031778823,9.78198760494044,2.27,3.87052068897248,8.3102355969115,13.6408631954068,1.76697683627005,10.9681251237379,4.17244110077212,1.2819243714116,3.80122747970699,7.07780637497525,25.841417541081,8.51610918201398,27.2207815041097,15.8630389872973,15.3839391675091,48827,47.5,0.990330095380423,2.4856050283504,0.665904795393609,0.0835128126236209,3.82840314711441,1.27686695090326,96.1628060305042,17.2607797459452,20.2254845940838,16.3553250406576,36025,21.64,"36025",4,67,"36025",1,3511,"36025",16,45,34,57,0,0,0,0,0,0,0,0,0,0,0,0,152,0,"36"
"1842","36027",293894,144058,4.63806678598406,14.7740341755871,11.0168972486679,11.5078906000122,11.5225217255201,15.2674093380607,7.83071447528701,2.92996794762738,3.94189741879725,9.3424840248525,7.2281162596038,2.57,1.06415471546183,6.80212136778242,6.52653792222577,1.85203182051674,11.6112954504436,5.12571325438365,2.19842008080079,6.07116578044954,10.9358730511322,28.6967749101057,6.5758402689405,18.2565823051849,24.4833171143337,8.62045499397742,78028,42,0.972860963476628,12.3643218303198,1.02179697441935,0.177274799757736,11.8988478839309,4.51693467712849,80.9036591424119,19.4121009615712,22.5247878486801,14.7025798417116,36027,74.6,"36027",4,926,"36027",5,14567,"36027",484,2470,1439,2759,339,739,1016,1075,14.3802936194241,15.6553772314642,15.6553772314642,15.6553772314642,2,1,0,0,7152,3169,"36"
"1843","36029",919866,449109,5.46079537671791,15.0359943730935,9.52421330932984,13.9873633768397,11.0337810072337,13.4511983267128,7.51065916122566,2.91009777511072,3.85164795741988,9.46235647366029,7.77189286265608,2.3,0.458017986724826,4.78258062074018,10.1950751376615,2.58044260970054,11.2605180479572,4.49823984823283,1.63679641245221,8.32270117053989,9.78025379139585,27.7827876974187,6.02544283623919,19.4158714421448,23.5508215327015,14.1219481968026,55673,40.4,0.987374247988294,14.8153100560299,1.03493334898779,0.0892521302015728,5.37176066948882,3.9944948503369,79.9867589409762,20.4967897498114,23.5115766861695,14.2724048937563,36029,90.6,"36029",16,3377,"36029",10,56748,"36029",443,2876,3194,4034,339,739,1016,1075,1.38449707810557,1.38449707810557,14.8275375985305,14.8275375985305,1,0,5,0,10547,3169,"36"
"1844","36031",37751,17294,3.9601599957617,12.7943630632301,7.13888373817912,11.9652459537496,11.3665863155943,14.2115440650579,8.8500966861805,3.08865990304893,4.5800111255331,12.4685438796323,9.57590527403248,2.26,2.82757025557997,7.74256967734474,9.40788712848387,1.15068809991905,12.4089279518908,2.87382907366717,1.71157626922632,4.2905053775876,5.29663467098416,27.5239967618827,6.74419220682896,25.0350984079892,20.979576699955,8.80241583004424,56196,47,0.936425525151652,3.62109612990384,1.30857460729517,0.0529787290402903,3.00124500013245,0.479457497814627,94.8478186008318,16.7545230589918,19.1041296919287,16.5187677147625,36031,25.14,"36031",3,0,NA,0,NA,"36031",5,29,16,34,0,0,0,0,0,0,0,0,0,0,0,0,84,0,"36"
"1845","36033",50692,20209,4.85875483310976,14.694626371025,10.0449775112444,13.8877929456324,11.9072042925905,14.6571451116547,7.15102974828375,2.42839106762408,4.42870669928194,9.43935926773455,6.50201215181883,2.35,3.07288831708645,6.95729625414419,4.38913355435697,1.03419268642684,11.3117917759414,3.34009599683309,1.36077985056163,2.99371567123559,6.39319115245683,32.891286060666,9.27562534522213,26.4755780004734,13.6786869723033,16.1662589757753,51696,40.6,0.906198216681133,6.33433283358321,7.78032036613272,0.22883295194508,3.46997553854652,0.994239722244141,83.8317683263631,19.5533812041348,23.9327704568768,14.0081275151898,36033,37.32,"36033",3,0,"36033",1,771,"36033",9,6,16,13,0,0,0,0,0,0,0,0,0,0,0,0,44,0,"36"
"1846","36035",53743,24360,4.98111381947416,15.4438717600432,7.75170719907709,11.9215525742887,11.5512717935359,14.9619485328322,7.035334834304,3.09807788921348,4.68340062891911,10.6692964665166,7.90242450179558,2.34,1.05500821018062,6.71592775041051,11.9786535303777,1.64203612479475,14.4991789819376,6.2807881773399,1.6871921182266,2.77504105090312,7.43431855500821,26.3793103448276,9.06536665240124,25.6684591481681,12.7514280929609,15.1070837132278,50248,43.8,0.985988872969503,2.79292186889455,0.662411848984984,0.033492733937443,2.94177846417208,0.991757066036507,95.9566827307742,20.4249855795173,19.6732597733658,14.8168133524366,36035,49.63,"36035",1,74,NA,0,NA,"36035",1,70,138,117,0,0,0,0,0,0,0,0,0,0,0,0,326,0,"36"
"1847","36037",58112,29897,5.12802863436123,15.4081773127753,8.45436398678414,12.1850908590308,10.9787995594714,14.7628716960352,8.78303964757709,2.83762389867841,3.47432544052863,9.76218337004405,8.22549559471366,2.42,3.71609191557681,6.81004783088604,15.3359868883166,3.08057664648627,11.6433086931799,3.6558852058735,1.23423754891795,3.91343613071546,7.10773656219688,23.246479579891,5.63911068281938,25.9929102422908,15.299765969163,11.1870181718062,59338,43.3,0.991826128854626,3.84946310572687,1.51431718061674,0.0378579295154185,3.18178689427313,0.960214757709251,94.2851734581498,20.5362059471366,20.639454845815,15.0949889867841,36037,40.11,"36037",3,0,NA,0,NA,"36037",10,143,59,179,0,0,0,0,0,0,0,0,0,0,0,0,391,0,"36"
"1848","36039",47617,20292,4.26108322657874,12.6593443518071,8.67967322594872,12.0524182539849,10.8931684062415,14.7678350169057,7.92784089715858,3.89986769431086,3.86626624944873,12.409433605645,8.5830690719701,2.59,1.59176029962547,7.66311847033314,8.39246993889217,2.19791050660359,12.0145870293712,5.8348117484723,2.20776660753006,5.60812142716341,6.57894736842105,23.6694263749261,9.49870844446311,28.4058214503224,16.4290064472772,12.4346346892916,53617,45.8,0.938467354096226,6.89459646764811,0.94504063674738,0.0105004515194153,5.78154860659008,1.40286032299389,91.0515152151543,16.9204275783859,20.7320914799336,15.6939748409182,36039,26.86,NA,0,0,NA,0,NA,"36039",16,115,123,137,0,0,0,0,0,0,0,0,0,0,0,0,391,0,"36"
"1849","36041",4575,1946,3.21311475409836,10.6229508196721,8.87431693989071,5.83606557377049,8.52459016393443,13.792349726776,13.0273224043716,2.12021857923497,5.15846994535519,17.6393442622951,11.1912568306011,3.95,0.822199383350462,19.4244604316547,7.45118191161357,3.69989722507708,5.54984583761562,11.3566289825283,0.92497430626927,4.31654676258993,6.5775950668037,20.3494347379239,13.4863387978142,22.0109289617486,14.8852459016393,6.88524590163934,57552,54,0.994535519125683,2.38251366120219,1.22404371584699,0.218579234972678,1.55191256830601,0.0655737704918033,97.6830601092896,13.8360655737705,14.7103825136612,20.3060109289617,36041,0,NA,0,0,NA,0,NA,"36041",2,1,4,2,339,739,1016,1075,14.3802936194241,14.3802936194241,14.3802936194241,14.3802936194241,2,0,0,0,9,3169,"36"
"1850","36043",62505,28627,5.14198864090873,15.7539396848252,8.95928325733941,10.9607231421486,10.6567474602032,13.819694424446,7.89216862650988,2.89736821054316,4.31805455563555,11.0599152067835,8.54011679065675,2.49,2.41031194327034,6.84318999545883,12.1423830649387,2.76312572047368,13.1833583679743,4.83459670940022,1.11782582876306,5.25028818947148,6.52880148111922,28.5115450448877,7.05063594912407,25.9755219582433,14.6996240300776,14.3204543636509,51862,44,0.989584833213343,2.00943924486041,0.60635149188065,0.191984641228702,2.09423246140309,0.779137668986481,97.1490280777538,20.8959283257339,19.920006399488,15.1075913926886,36043,48.19,"36043",1,25,NA,0,NA,"36043",12,46,62,96,0,0,0,0,0,0,0,0,0,0,0,0,216,0,"36"
"1851","36045",114448,44760,7.93198657905774,16.338424437299,12.4965049629526,17.1737382916259,11.6157556270096,11.0399482734517,5.51342094226199,2.1546903397176,2.96204389766532,7.43219628128058,5.3412903676779,2.5,2.14030384271671,7.2609472743521,5.91823056300268,1.59517426273458,13.9097408400357,3.51653261840929,1.41867739052726,4.53753351206434,6.79848078641644,26.4812332439678,5.64186355375367,21.4857402488466,14.0806305046834,13.4253110582972,52268,32.4,0.896503215434084,8.22731720956242,1.49762337480777,0.509401649657486,7.41384733678177,2.46749615545925,89.5262477282259,24.2704110163568,29.6702432545785,10.6301551796449,36045,51.95,"36045",3,344,NA,0,NA,"36045",12,49,25,60,0,0,0,0,0,0,0,0,0,0,0,0,146,0,"36"
"1852","36047",2600747,1217624,7.44951354360882,15.6115146917405,8.6016440661087,18.2467575661916,13.8228747356048,11.9870175761041,5.72746983847333,2.25865876227099,3.08495982115907,7.41544640828193,5.7941429904562,2.69,0.119084380728369,5.0496705058376,3.34881704039999,2.25948240179234,9.39937123446975,6.49831146560843,4.44340781719151,7.43743553018009,13.8406437455241,28.4363645920251,12.552893457149,17.5064702564302,24.9336440645707,20.9409834943576,56015,35.1,0.995154469081383,33.8898016608305,0.782659751217631,0.130193363675898,19.1975228655459,13.102235626918,45.729669206578,23.0610282353493,26.8484016323003,11.0710884219034,36047,100,"36047",17,0,"36047",36,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"36"
"1853","36049",26719,11711,6.2165500205846,16.9579699839066,8.06167895505071,11.4188405254688,11.1605973277443,13.5933231034096,7.83711965268161,3.1700288184438,4.29282533028931,9.57745424604214,7.71361203637861,2.57,7.84732302963026,11.0409017163351,11.8435658782341,1.83588079583298,10.0418410041841,4.13286653573563,0.9819827512595,3.11672786269319,7.17274357441721,24.9765178037742,6.99502226879749,31.6965455293986,11.2129944982971,13.8927355065684,52380,42,0.986788427710618,1.32115722893821,0.572626221041207,0.0860810659081552,1.70665069800517,0.568883566001722,97.5822448444927,23.1745200044912,19.4805194805195,15.2999738014147,36049,13.15,"36049",1,31,NA,0,NA,"36049",2,7,13,16,339,739,1016,1075,0.348407179472534,0.348407179472534,0.813622450168229,0.813622450168229,0,0,1,0,38,3169,"36"
"1854","36051",63907,28822,4.38762576869513,13.7574913546247,15.0593831661633,10.9972303503529,10.3165537421566,14.0407154145868,7.41076877337381,3.14832490963431,4.11848467304051,9.67343170544698,7.08999014192498,2.36,3.65345916313927,7.22711817361738,13.0074248837693,2.02622996322254,10.061758379016,3.99694677676775,1.26986329886892,3.1746582471723,7.48039691902019,28.3082367635834,6.88969909399596,21.9647299982787,16.9511947048054,12.283474423772,56071,40.8,0.958455255292847,3.29697842176913,0.808988060775815,0.0798034644092196,3.47849218395481,1.81513762185676,94.7329713489915,18.1451171233198,26.0566135165162,14.6775783560486,36051,45.35,"36051",1,67,"36051",1,5652,"36051",13,56,63,65,0,0,0,0,0,0,0,0,0,0,0,0,197,0,"36"
"1855","36053",71359,33712,4.65113020081559,14.8586723468658,13.3564091425048,10.2271612550624,10.4317605347609,14.2925209153716,7.84203814515338,3.0521728163231,4.27276166986645,9.88943230706708,7.12594066620889,2.54,2.91290934978643,6.50213573801614,10.4591836734694,2.7171333649739,10.2604413858567,4.24181300427148,1.76791646891315,4.55327479829141,8.37980541053631,28.4587090650214,5.90675317759498,22.8576633641166,18.0930226040163,9.17753892291091,60228,41.7,0.992768956964083,2.50283776398212,0.934710407937331,0.158354237026864,2.16791154584565,1.24020796255553,96.1602600933309,19.5098025476814,23.5835703975672,15.1669726313429,36053,41.05,"36053",2,126,"36053",3,6850,"36053",41,90,226,126,0,0,0,0,0,0,0,0,0,0,0,0,483,0,"36"
"1856","36055",744248,367045,5.58886285216756,15.556373681891,10.2612301275919,13.9695370360417,11.2334866872333,13.4345003278477,7.01876256301663,2.73833453365007,3.85610710408359,9.22918167062592,7.11362341585063,2.38,0.428830252421365,4.05481616695501,11.4045961666826,2.18120393957144,11.3176858423354,3.47069160457165,2.50786688280728,5.40424198667738,11.9778228827528,31.7854758953262,6.64697788909073,16.4410250346659,25.8356085605873,14.2580161451559,57479,38.9,0.990386269093098,17.0385409164687,1.07853833668347,0.0958013995334888,8.54970386215347,4.37354215261579,78.6018907675936,21.1452365340585,24.2307671636336,13.6132042007503,36055,93.55,"36055",8,0,"36055",10,45228,"36055",300,1141,1802,1889,339,739,1016,1075,0.623711066823599,8.76047040408841,12.1035289772272,12.1035289772272,1,1,2,0,5132,3169,"36"
"1857","36057",49426,21536,6.13846963136811,16.6936430218913,7.94723424918059,12.6411200582689,11.3300691943512,12.9122324282766,7.40703273580707,2.70910047343503,4.08287136325011,10.0493667300611,8.08886011410998,2.46,2.12667161961367,6.94650817236256,13.8372956909361,2.08952451708767,13.4193907875186,6.04104754829123,1.31407875185736,4.37407132243685,6.41251857355126,26.0679791976226,9.81669566624853,24.3353700481528,12.0908024116862,19.5221138671954,45837,41.4,0.984400922591349,3.74701574070327,0.61506089912192,0.0505806660462105,13.6891514587464,1.31914377048517,90.3694411848015,22.8321126532594,20.5883543074495,14.1990045724922,36057,59.06,"36057",2,130,NA,0,NA,"36057",7,46,45,73,0,0,0,0,0,0,0,0,0,0,0,0,171,0,"36"
"1858","36059",1356564,684098,5.47272373437597,16.2811338057032,8.90846285173424,11.474136126272,11.9861650463966,14.6488481192188,7.45560106268484,2.99646754594697,3.66234103219605,9.27667253443258,7.83744814103868,3,0.12030440083146,5.53151741417165,4.47318951378311,3.25187326961927,9.95076728772778,5.41018976813264,2.91654119731384,10.3328762838073,12.9965297369675,28.6678224464916,6.06982051713004,15.9623136099734,31.3355654432817,5.6363724822419,111240,41.6,0.992692567398221,13.1177003075417,0.963832152408585,0.083888412194338,16.6288505370922,10.2739715929363,70.951167803362,21.7538575400792,20.3825989780062,14.1144096408279,36059,99.81,"36059",13,4600,"36059",14,47061,"36059",8544,27310,13086,28668,339,739,1016,1075,5.99254864475219,94.2400335542089,152.962591121837,151.530666239208,3,4,3,0,77608,3169,"36"
"1859","36061",1632480,897040,4.89421003626384,9.54829461922964,9.16629912770754,22.4539351171224,14.3667303734196,12.4856659805939,5.76313339213957,2.46943300989905,3.08720474370283,8.67287807507596,7.09221552484563,2.07,0.0552929635244805,1.96769374832783,2.91235619370374,2.05297422634442,7.16556675287613,2.5947560866851,6.29247302238473,16.3700615357175,20.453602960849,22.5519486310532,9.93806968538665,9.49769675585612,46.4523301970009,16.1357566402039,82459,37.3,0.993388586690189,17.0845584631971,1.58519553072626,0.182605606194257,25.9533348034892,13.4889860825247,59.6158605312163,14.4425046554935,31.62023424483,11.3197711457414,36061,100,"36061",28,0,"36061",46,251242,"36061",43518,129266,78819,140662,339,739,1016,1075,0,0,0,0,7,21,15,2,392265,3169,"36"
"1860","36063",211704,100682,5.2327778407588,15.0058572346295,8.62099913086196,12.2250878585194,11.113630351812,14.0904281449571,7.70179118013831,3.65557570948116,4.21531950270189,10.2255980047614,7.91293504137853,2.35,0.877018732246082,5.7825629208796,13.7690947736438,2.44134999304742,12.447110704992,4.97804970103891,1.2842414731531,6.36260702012276,7.69849625553724,25.74144335631,6.26204511960095,24.3306692362922,16.9099308468428,13.2104258776405,54085,43.2,0.990288327098213,8.75845520160224,1.84502890828704,0.140290216528738,2.85965310055549,1.47233873710464,89.6454483618637,20.2386350753883,20.8460869893814,15.5726863923214,36063,77.56,"36063",5,623,"36063",1,3949,"36063",42,378,659,567,0,0,0,0,0,0,0,0,0,0,0,0,1646,0,"36"
"1861","36065",230782,102319,5.70278444592733,15.5649054085674,9.71522909065698,12.3562496208543,11.0268565139396,13.6899758213379,7.2514320874245,2.86374153963481,3.78149075751142,9.80969053045731,8.2376441836885,2.42,1.22069214906322,4.81337776952472,9.23679863954886,1.57057828946725,11.4739197998417,4.27975253862919,1.24610287434396,6.9361506660542,7.5997615301166,30.1595989014748,7.88189720168817,22.6820115953584,17.0355573658258,15.2832543265939,53844,41.2,0.967220147151858,7.72113943028486,0.697628064580427,0.111360504718739,5.586224228926,4.43232141154856,87.7555441932213,21.2676898544947,22.0714787115113,13.8966643845707,36065,67.02,"36065",7,1213,"36065",3,10071,"36065",40,399,628,958,0,0,0,0,0,0,0,0,0,0,0,0,2025,0,"36"
"1862","36067",464242,220979,5.72610836589537,15.8251515373447,10.4544612508132,13.2614024582007,11.1351407240189,13.5879562814222,7.31235002434075,2.76838373089897,3.76613921187656,8.97290637210765,7.19000004308098,2.4,0.617705754845483,5.00500047515827,7.62018110318175,2.97856357391426,11.388865005272,4.84254159897547,2.27985464682164,6.95676964779459,9.92266233442997,31.0463890233914,6.32041047557093,17.1806945515485,24.1079006207969,14.0321211781786,59225,39,0.989186674191478,13.3021139836551,1.55845442678603,0.144967495401105,4.7944821881691,4.46835917474076,82.9272233016401,21.5512599032401,23.7158637090138,13.8468729671163,36067,87.41,"36067",7,1932,"36067",4,29612,"36067",194,638,1532,1284,339,739,1016,1075,0,81.5119684237331,85.6522399169458,85.6522399169458,0,3,1,0,3648,3169,"36"
